"234.49","","","240.02","","","251.17","","","262.0","","","272.74","","","282.96","","","298.13","","","313.1799999999999","","","328.24","",""
"Press (bar)","Excess (mmol/g)","Excess (wt%)","Press (bar)","Excess (mmol/g)","Excess (wt%)","Press (bar)","Excess (mmol/g)","Excess (wt%)","Press (bar)","Excess (mmol/g)","Excess (wt%)","Press (bar)","Excess (mmol/g)","Excess (wt%)","Press (bar)","Excess (mmol/g)","Excess (wt%)","Press (bar)","Excess (mmol/g)","Excess (wt%)","Press (bar)","Excess (mmol/g)","Excess (wt%)","Press (bar)","Excess (mmol/g)","Excess (wt%)"
"0.019361825","0.1211608077105433","0.19399877380774","0.02264767","0.1137236451203309","0.1821123153640656","0.02478047","0.08598231922992187","0.1377497035455652","0.026240105","0.0718246446213595","0.1150942214377643","0.02848621","0.06026073882488699","0.09658172760210108","0.027213195","0.04392076847921862","0.07041159759187633","0.031172205","0.03525713253638252","0.05653033771914143","0.03195201","0.02919155574076584","0.0468095074825134","0.032785135","0.02277330543889605","0.03652141543859931"
"0.03617762","0.2013131343861402","0.3219229444083162","0.05116720499999999","0.2246734019683931","0.359144548129294","0.04393568","0.1408117615399548","0.2253923281693201","0.057325665","0.1373396142874948","0.2198468053127294","0.0467883","0.08952623069628828","0.1434191554167061","0.0470549","0.06917016402052449","0.1108453075695083","0.063444135","0.06348441036748649","0.1017431477548046","0.05028076","0.04129985347455296","0.0662126587227724","0.05146713","0.03240624944370198","0.05196168365482522"
"0.07332833","0.3630293569279795","0.5790284706534429","0.08235274","0.3368468836076735","0.5374921286092722","0.082172785","0.2438013821224791","0.3896018484273871","0.089637585","0.2027956984552579","0.3242860473788587","0.08693826","0.1520340856175648","0.2433117926557274","0.09021744000000001","0.1227679264681246","0.1965669822862733","0.09558942999999999","0.09173226681654557","0.1469479861199971","0.09241689","0.0692333379674626","0.1109464316106962","0.09428309","0.05370788490354516","0.08608830976556038"
"0.11049237","0.5131405218579828","0.816499480593332","0.115564435","0.4496876620703446","0.716257661228748","0.119776715","0.3396153248020428","0.5418856738088961","0.122389395","0.2661513075555053","0.4251658413898948","0.12494209","0.2090335217487606","0.334227472130956","0.12838123","0.1691058003944438","0.2705590455606932","0.130520695","0.1214794535390822","0.1945079868311061","0.128587845","0.09275937797895842","0.1485908938010541","0.13231358","0.07224517203058602","0.1157673085559478"
"0.14964258","0.6617581477319788","1.050492852603599","0.157074055","0.5844569939363556","0.9289227827768276","0.161233015","0.4403620803897224","0.701508175064263","0.16095975","0.3389259546551051","0.5407916724517192","0.161966165","0.2631617816147662","0.4204102731279435","0.16642505","0.2138632540291002","0.3419234137677045","0.168497865","0.1536654660895436","0.2459161953479133","0.170617335","0.1199016242343223","0.191986480638676","0.168697815","0.08998723647249365","0.1441566124328177"
"0.258342065","1.044094329737239","1.647424959498656","0.25424309","0.8794279855958915","1.391220709044371","0.27390484","0.6994663146315202","1.109687573110062","0.270605665","0.5351651626441585","0.8512463510002652","0.282376055","0.4313566578487451","0.6872608977752966","0.279656735","0.3426539565284109","0.546707567414111","0.284482195","0.2492745532866968","0.3983133008395812","0.279243505","0.1881077550812773","0.300869552679408","0.27714403","0.1422627388421009","0.2277095667951725"
"0.413329975","1.536889198678029","2.406271557605289","0.43630423","1.381929175504333","2.16891643138125","0.469889165","1.111482677144351","1.751890946257372","0.457612235","0.8464726389013946","1.339785122846783","0.456452525","0.6602510857270552","1.04812557629959","0.48815793","0.5676087100468373","0.9023861433417102","0.44156958","0.3739576631333175","0.5963550701423954","0.481232995","0.3108751940104892","0.4962558750722231","0.501974475","0.2480976245737798","0.3964401537534866"
"0.59001246","2.04971724663688","3.183632352811653","0.6198316700000001","1.8438259666417","2.873028559968066","0.616639135","1.398575963707404","2.194469961115546","0.612360205","1.08805993652417","1.715605986715266","0.6409797150000001","0.8893279202866419","1.406661717229474","0.63768054","0.7213382174221287","1.143989898583341","0.712015285","0.5789973183567053","0.920325158456904","0.65386316","0.4126491181266883","0.6576510462136825","0.6741514200000001","0.3268056678963863","0.5215533562914934"
"1.024803735","3.171924552252944","4.842249731756795","1.048117905","2.814180262043779","4.319709744659368","1.048917705","2.174756283456404","3.371296248427329","1.09847198","1.786561451981586","2.786285819873251","1.100184885","1.419454867266136","2.226501103325258","1.089600865","1.158180390472936","1.824152059084986","1.11324162","0.8667201796678021","1.371393151257936","1.10151122","0.6657690229281729","1.05679253911127","1.14535359","0.5354467793311666","0.851690482041054"
"2.0196283","5.286719358761704","7.818280223621186","2.17664237","4.922791956631974","7.319478204209882","2.205868395","3.930273316386426","5.931276535779346","2.2975588","3.257688052965783","4.966673332995933","2.161039605","2.498946639491207","3.854483482130915","2.2828958","2.184280356333255","3.385560568368271","2.21759213","1.590722378712548","2.488459504577816","2.367401335","1.325988933079379","2.082947860445751","2.39702726","1.051508291794711","1.65892902105994"
"3.62576","7.877885201032707","11.22027755426903","3.753728","7.189080045335383","10.34067638157946","3.77525595","5.815160846535457","8.533082497648671","3.8315752","4.789001952146301","7.134744744146227","3.9895357","4.026079545744349","6.067088163147726","3.921686","3.360719313470054","5.115719010504389","3.9078228","2.524634827459559","3.892563721445549","3.935016","2.021596707420714","3.1413274101154","3.98680305","1.613774959963708","2.523611920372506"
"6.3865363","11.1107674336981","15.12821129750168","6.423527050000001","10.09021090165763","13.93223906609769","6.599683","8.494324357270791","11.9929609490978","6.5209027","7.005802115843911","10.10368766211137","6.647804300000001","5.894209610259045","8.639056630162889","6.586353","5.032116404608448","7.469885544669529","6.765841449999999","3.94055906728692","5.945876078888661","6.687661","3.160541824578591","4.825711452538198","6.7012576","2.541174877725256","3.917066776707398"
"9.2690155","13.39859592893148","17.69215348554783","9.2495537","12.27957077207702","16.45772032286655","9.285678","10.39211409095359","14.28953020925502","9.3320664","8.810491862279221","12.38407001778114","9.53581545","7.507210603690655","10.74908387134711","9.372522949999999","6.477422999832792","9.413397535820488","9.570806699999999","5.119249754844081","7.589413477355493","9.41784495","4.137225991675286","6.224155008397936","9.493625999999999","3.376978739545094","5.139197299679076"
"12.500874","15.20492082454963","19.60959226854249","12.43482385","14.06618669640557","18.41137282357347","12.466216","12.13019417279407","16.29013124149867","12.49547535","10.40802911000804","14.3082827472438","12.5745889","8.904897161897994","12.5001792578452","12.518203","7.838107418310216","11.16995132131471","12.7222853","6.257018912834043","9.122311712088694","12.57958765","5.130845970111546","7.605297673287467","12.643505","4.213995471708921","6.332335623321052"
"16.175955","16.65434267350561","21.08475560597821","16.10950495","15.55580817622603","19.97174806858859","16.1234348","13.63329059863344","17.94643926096207","16.16895675","11.86198649086807","15.98752923719642","16.2160783","10.23912242429255","14.10884180616643","16.1575596","9.133954685713634","12.78062243410359","16.40569755","7.375825780960377","10.58086740559649","16.20788035","6.109610914186919","8.926584994896448","16.27426375","5.062582160344583","7.511713049693787"
"21.0614","17.99444099297684","22.40129008930837","20.99228395","16.96940083032634","21.39827461837092","20.993417","15.08796460606493","19.48815065719291","21.05400185","13.31983915360088","17.60646894950014","21.08599385","11.62460973822552","15.7178810177818","21.024076","10.52211280646068","14.44246678446408","21.2318907","8.584416904588613","12.10476351849991","21.068065","7.251419941275357","10.42100085856117","21.137381","6.053809348957516","8.852272127486888"
"24.66635850834","18.71630969422391","23.09242369022214","24.63583468787","17.71717078434074","22.13251188699016","24.66013059904","15.90978234387246","20.33379859152322","24.68582305432","14.15991368820017","18.51134327018721","24.66371758207","12.45747021006712","16.65643645857832","24.66514751783","11.38948801080535","15.44908260298259","24.75033109661","9.326990188796268","13.01557049425129","24.7694061","7.981050570372659","11.35053543453195","24.78400245","6.70236443736827","9.708559362467124"
"27.88367567125","19.20219770714871","23.55073313196689","27.87370060564","18.26010055578597","22.65707840217182","27.84988276159","16.44645666386116","20.87651195828151","27.88051703444","14.76299608934556","19.14878506301088","27.92105227143","13.09850135753543","17.36470337755629","27.90948071171","12.02244981102645","16.16883233138332","27.96243553636","9.911616658123977","13.71947370916584","27.96697566771","8.544949130976226","12.05581999397564","27.96197531811","7.230485628116322","10.39404321211614"
"30.34321151353","19.51236678505976","23.84045171520409","30.34171927335","18.60034426494715","22.98222693889726","30.32991302565","16.84103317621131","21.27083528321857","30.33541951535","15.15354416017252","19.55629040482396","30.38071000323","13.50943322471145","17.81243902549449","30.33914266433","12.41471869982561","16.60876877120818","30.39331698403","10.30585460971048","14.18774839583056","30.41397044604","8.94870289796998","12.55395154436492","30.36279462986","7.592362184943241","10.85776873618666"
"33.21683719413","19.75153151298915","24.06235247945602","33.31610587742","18.86746256815897","23.23558499505907","33.28982023714","17.17000911968944","21.59660807226863","33.28269639188","15.53542588393226","19.95080050494565","33.32090095835","13.90246184173319","18.2361519945232","33.31765951558","12.83189455955654","17.07160037801484","33.34409142595","10.70648785600059","14.6584406234342","33.36261863299","9.321234579343288","13.00858351572452","33.3804961225","7.95277737633035","11.3148753851215"
"37.45631376662","20.03605558725978","24.32465997944828","37.61772349743","19.20649536023607","23.55476248467024","37.54989369912","17.52136258812826","21.94157625700581","37.60091412749","16.00652129381064","20.43217549131558","37.6305296151","14.3612045616759","18.72521689586431","37.5689784734","13.35026633416904","17.63959376565144","37.57189847655","11.2116347036597","15.24461347372868","37.58999115225","9.831459746613309","13.62363767355422","37.64292644845","8.41086348489198","11.88913402969999"
"44.10870137384","20.27325369777123","24.54195577345237","44.21249227296","19.53118575896626","23.85795924932701","44.22759192377","17.93893035580976","22.34762824340518","44.16505194934","16.49571400789259","20.92595333428568","44.37706038731","14.90488802794675","19.29731446378509","44.39624550983","14.00204557031305","18.34281756614858","44.13527839459","11.85014396867749","15.97411761794282","44.42071528419","10.53377902743518","14.45616479006355","44.37114341359","9.087453024671186","12.72383434219829"
"52.50352490315","20.29521390963148","24.56201029689666","52.43761623777","19.59530816257978","23.91755275701142","52.68492344884","18.16031267680298","22.56119638346454","52.3234619968","16.82936520120184","21.25923119680639","52.68388910749","15.40362462675127","19.81507876385087","52.84670427352","14.54315274028106","18.91757497433493","52.73846708625","12.49559091125239","16.69889488343794","52.90855552684","11.17106147735452","15.19782983601039","52.71995696827","9.705535011854403","13.47265068473741"
"62.24903346343","20.07602546869612","24.36136378539565","62.18624899014","19.41291521855891","23.74779678062697","62.28553642874","18.13786665779181","22.5395961777504","62.41334486864","16.99514137444282","21.42377937054248","62.90916065703","15.70371898168112","20.1234331232801","62.18174819562","14.9000175984219","19.29222524885007","62.82088609119","12.94202154290143","17.19292379886068","62.97666544328","11.63684413231184","15.73182098299609","62.68455093017","10.32334543250123","14.20840621362215"
"73.33979602611","19.49260710726049","23.82206036518705","73.25555651792","18.84989337621844","23.21897208080655","73.47293020091","17.8765345995303","22.28722192301217","73.67041332445","16.925085846251","21.35432676359495","73.67318703085","15.73109857048875","20.15144831020514","73.23029786082999","15.12422830295943","19.5258443317521","73.49616552396","13.25421326619733","17.53493396542452","74.28589618859","11.938757953626","16.07436894581659","73.56862721734","10.7913934370039","14.75753134711417"
"85.84774801617","18.58618953748126","22.96875470677384","85.50232570001","17.98243364757622","22.38968893781185","85.62530393443","17.3501416931578","21.7738470544962","85.96398934857","16.63483094055525","21.06525693018922","85.88086316198","15.64385763510936","20.06211360945715","85.38065785791","15.16225111050919","19.56532859797298","86.04277274113001","13.33776727747854","17.62598978215122","86.70478916897","12.12283234369282","16.28185444720786","85.60971623233","11.06468082132849","15.07492024789684"
"94.22084747119","17.77915075576056","22.19275504695251","94.42097807936","17.15276109955632","21.57959497627114","94.11583643718001","16.77634356122269","21.20645676001716","94.43356687804","16.19263080399277","20.62075442968252","94.60631341394","15.29248105427098","19.70027098678398","94.72103247367","14.91735345524071","19.310336929667","94.1594777108","13.2825075662697","17.56579117211862","95.30871871536999","12.0568483323178","16.20759646719956","93.90063303815","11.18535897543257","15.21432169760978"
"77.16395309444","19.34121766422356","23.6808591430928","75.2219195509","18.73411767280388","23.10931789027713","76.6812298321","17.84784663100182","22.25941709633684","76.64064853996","16.90517646571931","21.33456631987024","74.33156266245","15.76455218733475","20.18565186635205","76.43372836293999","15.17586901669108","19.5794605053179","74.00150601058","13.34146404626806","17.63001381632882","74.40546920786","11.81576556826002","15.93515991802759","73.60797651089","10.74646049320261","14.70512015691696"
"54.31123558247","20.46905830219957","24.72039320208189","55.95678630525","19.53041179678567","23.85723938104287","54.79072553334","18.30913391316231","22.70410556741557","53.35013025222","16.83212356723544","21.26197476800332","53.34749237852","15.45393109751895","19.86693589373707","54.27419857737","14.53194869198923","18.90575621473748","52.91176475100001","12.63734321566835","16.85639826923425","53.07249454517","10.88833031110476","14.87038246906123","52.58038994875","9.708209596044759","13.47586306625213"
"32.55015357338","19.8803653558732","24.18135147848835","33.51381781041","18.87528592703183","23.2429802214018","32.86886475566","17.18380535191724","21.61021108210866","32.56934797358","15.38569935558029","19.79658473747658","32.38535770265","13.77511188899601","18.09933889339759","32.32020747428","12.57724884121508","16.78969917840025","31.63345596509","10.63859125822045","14.57903463951758","32.09998079805","8.883250614534424","12.47358333175081","31.3672263658","7.680550834814562","10.97005134289823"
"20.82918748098","18.17754081515064","22.57776715947196","21.01012554182","17.00260306140566","21.43116961184413","20.68441725592","15.09514861894395","19.4956207600126","20.57177055797","13.20810128199076","17.48459560996109","20.59025542893","11.53567469425814","15.61640894244744","20.50260486705","10.31654997148124","14.20038150655938","18.47538","8.02194600905225","11.40206479566012","20.1750565746","6.828443056635789","9.873156529765442","18.280762","5.453261538186087","8.044758061669638"
"12.3969","15.32880166703801","19.73782517161063","12.4274257","14.12488972044889","18.47401492585007","12.3259844","12.15050037887739","16.31295272461178","12.2683988","10.3220180690072","14.20683885836577","12.24793725","8.742146841697574","12.29981988222003","12.20248195","7.635700455280928","10.91298279357516","9.674914","5.233105430980172","7.745134004454029","11.986336","4.761492317279661","7.096668900186829","9.801482349999999","3.393153426902022","5.162541702337646"
"6.1172703","11.0144790363721","15.01679452060959","6.002499","9.77625897811059","13.55751545078208","6.0232938","8.119524367782804","11.5247745134051","5.863100525","6.449429528775937","9.376530214904987","5.841472599999999","5.287430655385348","7.819249875762055","5.755427449999999","4.50299887385172","6.737359404211028","4.836124","2.933682822628246","4.494898583685881","5.561276","2.483003095843061","3.830833549218339","4.885445","1.833609755264378","2.857564665638577"
"4.011263599999999","8.499700184249988","11.99964019310305","3.93361635","7.401687534730445","10.6140291949127","3.9215527","5.99752789143507","8.777197227241658","3.804615275","4.60708892213361","6.882379756382901","3.781721","3.674920722333107","5.567371746604627","3.73233335","3.102680281268516","4.74155385781965","3.41881175","2.046804883157341","3.179252666952495","3.5972338","1.530678783467138","2.396781106482634","3.39915","1.193450334690052","1.878659159201456"
"2.70866933","6.601764048905727","9.576792465718373","2.66765292","5.69376846640829","8.369862270215636","2.92444204","4.890146537542699","7.27447015273968","2.835590925","3.688639533135096","5.586994074930251","2.810490535","2.892087911012661","4.433993943560539","2.513404825","2.244689357837276","3.475937887678","2.58086129","1.593075242402436","2.492048500683572","2.43749714","1.008740193673918","1.592529781101445","2.367534635","0.8217278649241602","1.301129034754514"
"1.803608985","4.955314886441536","7.364273954095525","1.76711811","4.199455639297907","6.311865811450271","1.80918759","3.393347293904788","5.162821434625029","1.814272985","2.543214813528761","3.92008794918297","1.73312661","1.871705270042655","2.915203372393493","1.6426559","1.53427813311039","2.402281680474378","1.65196024","0.9962544351704252","1.573128212219931","1.585476865","0.5665380224612485","0.900699292338567","1.56310246","0.4863249473680915","0.7741613688298311"
"1.26137791","3.809173999621609","5.759047337302794","1.255666005","3.227341317674023","4.922684241761122","1.21688237","2.478942664018301","3.824808628959454","1.20345906","1.771764564938805","2.763846699220797","1.166088405","1.273146778771532","2.001601525070689","1.12042649","1.069043282846821","1.686126926345266","1.11466793","0.62383846736177","0.9908945886656637","1.11813373","0.3097063182332508","0.4943992018364083","1.09803209","0.2834758595391687","0.4527158151687795"
"0.890424005","2.928066050395585","4.486678854694269","0.8727151000000001","2.416855816351845","3.732589263543511","0.8389235500000001","1.834273685716251","2.858569781758164","0.8479879499999999","1.281410372656027","2.014331591582918","0.8073847700000001","0.865236789190903","1.36907814778511","0.8015662250000001","0.7667207562456508","1.215088760530203","0.769014365","0.3706122483343209","0.5910516268194148","0.7653819399999999","0.1070577286130122","0.1714560960321459","0.774306375","0.1371099189527263","0.2194799268028199"
"0.6261367600000001","2.235676896891297","3.462465165317984","0.6090343699999999","1.803630458549884","2.812157694108949","0.58270762","1.356013894098251","2.129108784593827","0.57970837","0.8822096123393013","1.395559723302373","0.55371487","0.5565226860788195","0.8849175101061469","0.54107803","0.5056999773964864","0.8047555041979494","0.5290743649999999","0.1873623442456417","0.2996808758701311","0.52184284","-0.03829042252348653","-0.0614663169187608","0.522142765","0.01928742896316012","0.03093286515484889"
"0.43898356","1.698977795069447","2.653316348898858","0.43079894","1.352078409504757","2.123060777265626","0.40788467","1.005770994653282","1.587916648150494","0.398173765","0.5948455500289264","0.9452780418111323","0.37625258","0.3286307194354762","0.5244507041742034","0.3764392","0.3323216113221198","0.5303096381690268","0.374179765","0.06386345286793958","0.1023499976200356","0.36634839","-0.1338428893154924","-0.2151835156801379","0.354597995","-0.05982385391384467","-0.0960664113385244"
"0.280656485","1.202371928103193","1.892437234617958","0.270658985","0.9115712712436074","1.441337219277874","0.25352327","0.6740277786541296","1.069761638861333","0.244372225","0.3343635759400215","0.5335507630344004","0.230575675","0.1302938315367163","0.2085917732879491","0.225017065","0.1652267741782242","0.264369245694549","0.221924505","-0.06177887886285177","-0.09920894638373605","0.21499957","-0.2296571343460037","-0.3697968059375968","0.21006747","-0.1306938435783253","-0.2101100561206643"
"0.17007747","0.8202871172296219","1.298877376999883","0.162299415","0.5851199355731935","0.9299666485548697","0.148396225","0.4295137849984391","0.6843448259731706","0.139718395","0.1442465425035998","0.2308775651785425","0.1313005","-0.01285499701936533","-0.02062726858284259","0.12606181","0.05057936397674146","0.08107767280994685","0.12134299","-0.1479575931504718","-0.2379301714605856","0.117097385","-0.293418421457001","-0.4729516080754812","0.1142381","-0.1782968698305294","-0.2868586273056417"
"0.081319665","0.4795043016323877","0.7633867386020771","0.07406148","0.291018422527394","0.4647054412014921","0.06197117","0.2094769431053043","0.3349340918801332","0.053753225","-0.02417194355011176","-0.03879360920376644","0.04712821499999999","-0.1418907228560195","-0.2281517963846914","0.042689325","-0.05111152962894147","-0.0820644953453962","0.03836374","-0.2223081003008834","-0.3579209442950854","0.0347913","-0.348158699065828","-0.5616812750099819","0.032331915","-0.2195594872922198","-0.3534799740861617"
"0.040436555","0.3044968089392203","0.4861234366955151","0.035171205","0.1467517019372525","0.2348778455452283","0.026786635","0.1113591585935702","0.1783326773538836","0.021328","-0.0931167638129708","-0.1496088555801406","0.01742231","-0.190340170491204","-0.3062942254812762","0.01491627","-0.08703097976030028","-0.1398172759710947","0.012643505","-0.2461896936574527","-0.3965232990670235","0.01069066","-0.3645502049934037","-0.5882811096550761","0.009404315","-0.2311483479645212","-0.3722069141841261"
"0.020841455","0.2122110476269275","0.3392908376072422","0.01728901","0.0745671287842792","0.1194836192305209","0.01201033","0.06656400122312199","0.1066733822618866","0.008724485","-0.1214319405282561","-0.1951910869341436","","","","","","","","","","","","","","",""
"0.01111722","0.1624782127282749","0.2599828743330731","0.01111722","-0.04473187919771025","-0.07181399464788245","","","","","","","","","","","","","","","","","","","","",""
